Genre,MovieID,Title,WeightedRating,AverageRating,# of Ratings
Sci-Fi,674,Barbarella (1968),3.0545488810159447,3.0155440414507773,386
Sci-Fi,680,Alphaville (1965),3.2273725794516155,3.359375,64
Sci-Fi,692,Solo (1996),2.7044401483071203,2.1132075471698113,106
Sci-Fi,718,"Visitors, The (Les Visiteurs) (1993)",3.22765985733919,3.484848484848485,33
Sci-Fi,737,Barb Wire (1996),2.384115862133769,2.03,300
Sci-Fi,741,Ghost in the Shell (Kokaku kidotai) (1995),3.8099433686451625,4.089171974522293,314
Sci-Fi,748,"Arrival, The (1996)",3.154565128192266,3.1510791366906474,417
Sci-Fi,750,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963),4.3336490458352115,4.4498902706656915,1367
Sci-Fi,780,Independence Day (ID4) (1996),3.4852489367043535,3.5104046242774567,1730
Sci-Fi,788,"Nutty Professor, The (1996)",3.0170429113379362,2.9957805907172994,948
Sci-Fi,849,Escape from L.A. (1996),2.648337737079325,2.5107632093933465,511
Sci-Fi,880,"Island of Dr. Moreau, The (1996)",2.4858141649789633,2.200617283950617,324
Sci-Fi,924,2001: A Space Odyssey (1968),4.002416045297151,4.068764568764569,1716
Sci-Fi,968,Night of the Living Dead (1968),3.5904518400591336,3.6713286713286712,715
Sci-Fi,1019,"20,000 Leagues Under the Sea (1954)",3.5998235103942657,3.7026086956521738,575
Sci-Fi,1037,"Lawnmower Man, The (1992)",2.751630513835317,2.6601626016260163,615
Sci-Fi,1077,Sleeper (1973),3.8539483135117307,3.9798387096774195,744
Sci-Fi,1097,E.T. the Extra-Terrestrial (1982),3.91994782365502,3.9651828999559275,2269
Sci-Fi,1127,"Abyss, The (1989)",3.6458533311130865,3.6839650145772596,1715
Sci-Fi,1129,Escape from New York (1981),3.424975015578748,3.4649321266968327,884
Sci-Fi,1175,Delicatessen (1991),3.776735150576038,4.002717391304348,368
Sci-Fi,1196,Star Wars: Episode V - The Empire Strikes Back (1980),4.243913792671249,4.292976588628763,2990
Sci-Fi,1199,Brazil (1985),3.9766201295427295,4.097480832420591,913
Sci-Fi,1200,Aliens (1986),4.059036051068673,4.125824175824176,1820
Sci-Fi,1205,"Transformers: The Movie, The (1986)",3.3010204792651856,3.380952380952381,231
Sci-Fi,1206,"Clockwork Orange, A (1971)",3.9871608175020685,4.0781122864117165,1229
Sci-Fi,1210,Star Wars: Episode VI - Return of the Jedi (1983),3.9842578721067645,4.022892819979188,2883
Sci-Fi,1214,Alien (1979),4.096978942541816,4.159584980237154,2024
Sci-Fi,1215,Army of Darkness (1993),3.7238432154397065,3.804232804232804,945
Sci-Fi,1232,Stalker (1979),3.2950772121825698,3.6346153846153846,52
Sci-Fi,1240,"Terminator, The (1984)",4.091976059037745,4.152049571020019,2098
Sci-Fi,1253,"Day the Earth Stood Still, The (1951)",3.950323044446508,4.141323792486583,559
Sci-Fi,1270,Back to the Future (1985),3.949052782600339,3.9903213317847466,2583
Sci-Fi,1274,Akira (1988),3.755909040629801,3.933628318584071,452
Sci-Fi,1301,Forbidden Planet (1956),3.759281956562521,3.9758713136729225,373
Sci-Fi,1306,Until the End of the World (Bis ans Ende der Welt) (1991),3.384097484890894,3.6029411764705883,136
Sci-Fi,1320,Alien³ (1992),3.0541701375026604,3.037837837837838,925
Sci-Fi,1334,"Blob, The (1958)",3.1444610039880234,3.136094674556213,338
Sci-Fi,1356,Star Trek: First Contact (1996),3.658004506148218,3.7091603053435116,1310
Sci-Fi,1371,Star Trek: The Motion Picture (1979),3.1405975386749168,3.1363636363636362,792
Sci-Fi,1372,Star Trek VI: The Undiscovered Country (1991),3.3803645698243825,3.4095904095904097,1001
Sci-Fi,1373,Star Trek V: The Final Frontier (1989),2.824398552590551,2.7487765089722673,613
Sci-Fi,1374,Star Trek: The Wrath of Khan (1982),3.819112699425709,3.880524861878453,1448
Sci-Fi,1375,Star Trek III: The Search for Spock (1984),3.3297032134433895,3.353829557713053,927
Sci-Fi,1376,Star Trek IV: The Voyage Home (1986),3.6033870965850423,3.6563055062166963,1126
Sci-Fi,1383,Adrenalin: Fear the Rush (1996),3.0440443257845105,1.5454545454545454,11
Sci-Fi,1391,Mars Attacks! (1996),2.9301442280085315,2.9003724394785846,1074
Sci-Fi,1396,Sneakers (1992),3.665423403333597,3.7277726856095326,1091
Sci-Fi,1527,"Fifth Element, The (1997)",3.5978020594119786,3.6405228758169934,1377
Sci-Fi,1544,"Lost World: Jurassic Park, The (1997)",3.0492268266645026,3.036653386454183,1255
Sci-Fi,1570,Tetsuo II: Body Hammer (1992),3.1853743137756165,3.3043478260869565,23
Sci-Fi,1573,Face/Off (1997),3.3805231315930144,3.4011259676284307,1421
Sci-Fi,1580,Men in Black (1997),3.7107234539604796,3.739952718676123,2538
Sci-Fi,1584,Contact (1997),3.7144100895193173,3.768451519536903,1382
Sci-Fi,1590,Event Horizon (1997),2.6568998673348947,2.5180722891566263,498
Sci-Fi,1591,Spawn (1997),2.7421841503933275,2.6210526315789475,475
Sci-Fi,1603,Mimic (1997),2.9927159419221554,2.925287356321839,348
Sci-Fi,1653,Gattaca (1997),3.650020210956573,3.711234911792015,1077
Sci-Fi,1676,Starship Troopers (1997),3.1366239537261915,3.1332760103181427,1163
Sci-Fi,1690,Alien: Resurrection (1997),2.9895896348528117,2.958921694480103,779
Sci-Fi,1692,Alien Escape (1995),3.0863751018610452,2.55,20
Sci-Fi,1720,Time Tracers (1995),3.073248362869392,1.2857142857142858,7
Sci-Fi,1748,Dark City (1998),3.7341331840498246,3.822654462242563,874
Sci-Fi,1750,Star Kid (1997),2.8566558587453423,2.1904761904761907,63
Sci-Fi,1762,Deep Rising (1998),2.8966240107171437,2.73568281938326,227
Sci-Fi,1779,Sphere (1998),2.7643641298232247,2.6635859519408505,541
Sci-Fi,1831,Lost in Space (1998),2.6830317757040136,2.5847076461769114,667
Sci-Fi,1862,Species II (1998),2.5044147182345005,2.0505050505050506,198
Sci-Fi,1876,Deep Impact (1998),3.1663186381089456,3.166480446927374,895
Sci-Fi,1882,Godzilla (1998),2.5046842769926347,2.3246492985971945,499
Sci-Fi,1909,"X-Files: Fight the Future, The (1998)",3.4535993956628293,3.4929718875502007,996
Sci-Fi,1917,Armageddon (1998),3.1889843626728114,3.191891891891892,1110
Sci-Fi,1921,Pi (1998),3.6775360692794696,3.7911908646003263,613
Sci-Fi,1924,Plan 9 from Outer Space (1958),2.8220117295852547,2.6345381526104417,249
Sci-Fi,1965,Repo Man (1984),3.603691675186384,3.6830892143808254,751
Sci-Fi,2009,Soylent Green (1973),3.4327500284772814,3.518957345971564,422
Sci-Fi,2010,Metropolis (1926),3.8444170150578687,4.082474226804123,388
Sci-Fi,2011,Back to the Future Part II (1989),3.3249416660667106,3.3436960276338517,1158
Sci-Fi,2012,Back to the Future Part III (1990),3.23401442047533,3.2421602787456445,1148
Sci-Fi,2021,Dune (1984),3.328080557719268,3.356147021546261,789
Sci-Fi,2034,"Black Hole, The (1979)",2.896692612274532,2.772881355932203,295
Sci-Fi,2038,"Cat from Outer Space, The (1978)",3.010402742186596,2.904040404040404,198
Sci-Fi,2046,Flight of the Navigator (1986),3.405468029598695,3.466417910447761,536
Sci-Fi,2053,"Honey, I Blew Up the Kid (1992)",2.496082235764648,2.257217847769029,381
Sci-Fi,2054,"Honey, I Shrunk the Kids (1989)",2.959758269170468,2.9330143540669855,1045
Sci-Fi,2091,Return from Witch Mountain (1978),2.982840111460631,2.849462365591398,186
Sci-Fi,2093,Return to Oz (1985),2.9550352327435028,2.851449275362319,276
Sci-Fi,2094,"Rocketeer, The (1991)",3.1175166466632143,3.108695652173913,736
Sci-Fi,2105,Tron (1982),3.3322554393221724,3.3556701030927836,970
Sci-Fi,2116,"Lord of the Rings, The (1978)",3.2935096095650227,3.3333333333333335,438
Sci-Fi,2117,Nineteen Eighty-Four (1984),3.5373780577060945,3.7194244604316546,278
Sci-Fi,2140,"Dark Crystal, The (1982)",3.5738469454968356,3.652112676056338,710
Sci-Fi,2173,"Navigator: A Mediaeval Odyssey, The (1988)",3.3433923410175734,3.5636363636363635,110
Sci-Fi,2232,Cube (1997),3.3562995010577863,3.467811158798283,233
Sci-Fi,2256,Parasite (1982),3.0467157243145193,2.375,24
Sci-Fi,2275,Six-String Samurai (1998),3.2341764052672612,3.3661971830985915,71
Sci-Fi,2287,Them! (1954),3.3496983555055846,3.4392857142857145,280
Sci-Fi,2288,"Thing, The (1982)",3.6892525836833783,3.785425101214575,741
Sci-Fi,2311,2010 (1984),3.3605190031193453,3.4170212765957446,470
Sci-Fi,2322,Soldier (1998),3.005808722747237,2.9310344827586206,290
Sci-Fi,2346,"Stepford Wives, The (1975)",3.2625562291062455,3.3066666666666666,300
Sci-Fi,2363,Godzilla (Gojira) (1954),3.2711087320144694,3.318936877076412,301
Sci-Fi,2364,Godzilla (Gojira) (1984),2.982391112413709,2.7768595041322315,121
Sci-Fi,2365,King Kong vs. Godzilla (Kingukongu tai Gojira) (1962),2.9686563084203055,2.7720588235294117,136
Sci-Fi,2377,Lifeforce (1985),3.0391050654869063,2.9453551912568305,183
Sci-Fi,2393,Star Trek: Insurrection (1998),3.3218181504669384,3.34820322180917,807
Sci-Fi,2407,Cocoon (1985),3.4934102590983565,3.5377733598409544,1006
Sci-Fi,2408,Cocoon: The Return (1988),2.7480367490894255,2.528957528957529,259
Sci-Fi,2428,"Faculty, The (1998)",2.8589746007555057,2.7777777777777777,513
Sci-Fi,2448,Virus (1999),2.690690818124071,2.3492063492063493,189
Sci-Fi,2450,Howard the Duck (1986),2.3534640629654793,2.0990783410138247,434
Sci-Fi,2454,"Fly, The (1958)",3.315705382938836,3.3583333333333334,480
Sci-Fi,2455,"Fly, The (1986)",3.4096723412513037,3.4407096171802056,1071
Sci-Fi,2456,"Fly II, The (1989)",2.589225037834103,2.313380281690141,284
Sci-Fi,2495,"Fantastic Planet, The (La Planète sauvage) (1973)",3.3481816918389877,3.6020408163265305,98
Sci-Fi,2498,My Favorite Martian (1999),2.7701718760244134,2.3333333333333335,123
Sci-Fi,2525,Alligator (1980),2.6729222003125366,2.235294117647059,153
Sci-Fi,2526,Meteor (1979),2.7733127935967157,2.366412213740458,131
Sci-Fi,2527,Westworld (1973),3.3762623262828018,3.4213836477987423,636
Sci-Fi,2528,Logan's Run (1976),3.4153208869951746,3.4696485623003195,626
Sci-Fi,2529,Planet of the Apes (1968),3.6552191956011737,3.712564543889845,1162
Sci-Fi,2530,Beneath the Planet of the Apes (1970),3.004939153473699,2.9452054794520546,365
Sci-Fi,2531,Battle for the Planet of the Apes (1973),2.9340949015408997,2.8333333333333335,312
Sci-Fi,2532,Conquest of the Planet of the Apes (1972),2.9321346475512615,2.8435754189944134,358
Sci-Fi,2533,Escape from the Planet of the Apes (1971),3.069239592471324,3.041036717062635,463
Sci-Fi,2549,Wing Commander (1999),2.63818172312001,2.2285714285714286,175
Sci-Fi,2553,Village of the Damned (1960),3.283026805324854,3.356164383561644,219
Sci-Fi,2554,Children of the Damned (1963),3.1708621907732466,3.176470588235294,136
Sci-Fi,2571,"Matrix, The (1999)",4.25842792219014,4.315830115830116,2590
Sci-Fi,2578,"Sticky Fingers of Time, The (1997)",3.1748179706451647,3.5,4
Sci-Fi,2594,Open Your Eyes (Abre los ojos) (1997),3.4114874539915307,3.9516129032258065,62
Sci-Fi,2600,eXistenZ (1999),3.233469809322936,3.2560975609756095,410
Sci-Fi,2602,Mighty Peking Man (Hsing hsing wang) (1977),3.15122898514312,2.8333333333333335,6
Sci-Fi,2613,Night of the Comet (1984),3.118643922998377,3.096085409252669,281
Sci-Fi,2614,Chopping Mall (a.k.a. Killbots) (1986),2.863747310501795,1.9318181818181819,44
Sci-Fi,2615,My Science Project (1985),3.0753062027394558,3.0105820105820107,189
Sci-Fi,2628,Star Wars: Episode I - The Phantom Menace (1999),3.3958401156288027,3.409777777777778,2250
Sci-Fi,2640,Superman (1978),3.499613045574612,3.536824877250409,1222
Sci-Fi,2641,Superman II (1980),3.1644343339005325,3.1643026004728134,846
Sci-Fi,2642,Superman III (1983),2.510779777264796,2.336594911937378,511
Sci-Fi,2643,Superman IV: The Quest for Peace (1987),2.2595609313895793,1.8885542168674698,332
Sci-Fi,2656,Tarantula (1955),3.0428005853046622,2.774193548387097,62
Sci-Fi,2657,"Rocky Horror Picture Show, The (1975)",3.2786519473267517,3.291159772911598,1233
Sci-Fi,2658,"Flying Saucer, The (1950)",3.159690584287912,3.090909090909091,11
Sci-Fi,2660,"Thing From Another World, The (1951)",3.5294262578978715,3.8962962962962964,135
Sci-Fi,2661,It Came from Outer Space (1953),3.2455413734361875,3.3617021276595747,94
Sci-Fi,2662,"War of the Worlds, The (1953)",3.723929409258663,3.8584070796460175,565
Sci-Fi,2663,It Came from Beneath the Sea (1955),3.1400768036525033,3.0754716981132075,53
Sci-Fi,2664,Invasion of the Body Snatchers (1956),3.779416905615606,3.912420382165605,628
Sci-Fi,2665,Earth Vs. the Flying Saucers (1956),3.253500076764846,3.4225352112676055,71
Sci-Fi,2666,It Conquered the World (1956),3.173625096892214,3.2142857142857144,28
Sci-Fi,2667,"Mole People, The (1956)",3.002445958197542,2.6206896551724137,58
Sci-Fi,2668,Swamp Thing (1982),2.7444364691694942,2.5347985347985347,273
Sci-Fi,2672,"Thirteenth Floor, The (1999)",3.1830635975148445,3.1892583120204603,391
Sci-Fi,2681,Free Enterprise (1998),3.270807351342587,3.604651162790698,43
Sci-Fi,2699,Arachnophobia (1990),3.0176144483634886,3.0029261155815656,1367
Sci-Fi,2701,Wild Wild West (1999),2.2904378765802726,2.158536585365854,902
Sci-Fi,2722,Deep Blue Sea (1999),2.9270769971257806,2.8729096989966556,598
Sci-Fi,2807,Universal Soldier: The Return (1999),2.601209321102745,1.7582417582417582,91
Sci-Fi,2808,Universal Soldier (1992),2.6858601093744094,2.512,375
Sci-Fi,2827,"Astronaut's Wife, The (1999)",2.6540399049360412,2.442073170731707,328
Sci-Fi,2851,Saturn 3 (1979),2.808455449406406,2.443609022556391,133
Sci-Fi,2900,Monkey Shines (1988),2.903954598957317,2.6832298136645965,161
Sci-Fi,2901,Phantasm (1979),3.192005398906273,3.203030303030303,330
Sci-Fi,2916,Total Recall (1990),3.649378290755311,3.682364729458918,1996
Sci-Fi,2968,Time Bandits (1981),3.6313041150875423,3.6940594059405942,1010
Sci-Fi,2985,Robocop (1987),3.423058253399504,3.451586655817738,1229
Sci-Fi,2986,Robocop 2 (1990),2.5508338885378747,2.3813387423935093,493
Sci-Fi,3024,Piranha (1978),2.722136417139135,2.347826086956522,161
Sci-Fi,3032,"Omega Man, The (1971)",3.3985403219175643,3.5401785714285716,224
Sci-Fi,3033,Spaceballs (1987),3.2680913197007952,3.2836484983314795,899
Sci-Fi,3058,"Ape, The (1940)",3.08428726952921,2.1666666666666665,12
Sci-Fi,3070,"Adventures of Buckaroo Bonzai Across the 8th Dimension, The (1984)",3.347355442958933,3.3878887070376433,611
Sci-Fi,3156,Bicentennial Man (1999),2.973939336975574,2.906005221932115,383
Sci-Fi,3175,Galaxy Quest (1999),3.7271858990827913,3.771412037037037,1728
Sci-Fi,3190,Supernova (2000),2.6143923093950274,2.1490683229813663,161
Sci-Fi,3269,Forever Young (1992),3.1949013309793197,3.20335429769392,477
Sci-Fi,3293,Conceiving Ada (1997),3.173578126881724,3.4,5
Sci-Fi,3300,Pitch Black (2000),3.2735612328765824,3.300738007380074,542
Sci-Fi,3326,What Planet Are You From? (2000),2.9888434047162122,2.8555555555555556,180
Sci-Fi,3340,Bride of the Monster (1956),3.040939690291416,2.8028169014084505,71
Sci-Fi,3354,Mission to Mars (2000),2.6786593281919515,2.5952080706179066,793
Sci-Fi,3375,Destination Moon (1950),3.2212662482105627,3.3384615384615386,65
Sci-Fi,3401,Baby... Secret of the Lost Legend (1985),2.6846366100012977,2.106194690265487,113
Sci-Fi,3417,"Crimson Pirate, The (1952)",3.313275195647479,3.589041095890411,73
Sci-Fi,3464,Solar Crisis (1993),3.0735545890405325,2.45,20
Sci-Fi,3471,Close Encounters of the Third Kind (1977),3.9416978676057486,4.0144727773949,1451
Sci-Fi,3474,Retroactive (1997),3.167595499278441,3.1875,16
Sci-Fi,3486,Devil Girl From Mars (1954),3.160784355413172,3.1,10
Sci-Fi,3488,"Hideous Sun Demon, The (1959)",3.003003265128627,2.0,22
Sci-Fi,3503,Solaris (Solyaris) (1972),3.3135287307896886,3.4545454545454546,143
Sci-Fi,3527,Predator (1987),3.6074490690092977,3.653816499614495,1297
Sci-Fi,3572,Carnosaur (1993),2.6454202623958833,1.7272727272727273,77
Sci-Fi,3573,Carnosaur 2 (1995),2.891817999322982,1.4615384615384615,26
Sci-Fi,3574,Carnosaur 3: Primal Species (1996),2.931205986211262,1.0588235294117647,17
Sci-Fi,3576,"Hidden, The (1987)",3.515415514024579,3.683098591549296,284
Sci-Fi,3592,Time Masters (Les Maîtres du Temps) (1982),3.1282952492383544,2.5,8
Sci-Fi,3593,Battlefield Earth (2000),2.053293966297747,1.6111111111111112,342
Sci-Fi,3638,Moonraker (1979),3.1871504008760443,3.191717791411043,652
Sci-Fi,3648,"Abominable Snowman, The (1957)",3.1343070061401592,2.6666666666666665,9
Sci-Fi,3658,Quatermass and the Pit (1967),3.3291439799527955,3.652173913043478,69
Sci-Fi,3659,Quatermass II (1957),3.1751408959213974,3.210526315789474,38
Sci-Fi,3660,Puppet Master (1989),3.0016195081580994,2.859872611464968,157
Sci-Fi,3661,Puppet Master II (1990),2.8049289719739594,2.207317073170732,82
Sci-Fi,3662,Puppet Master III: Toulon's Revenge (1991),2.734537350396154,2.097826086956522,92
Sci-Fi,3663,Puppet Master 4 (1993),2.7756418344862017,1.8620689655172413,58
Sci-Fi,3664,Puppet Master 5: The Final Chapter (1994),2.7446027152122268,1.6851851851851851,54
Sci-Fi,3665,Curse of the Puppet Master (1998),2.935027875866192,1.7307692307692308,26
Sci-Fi,3666,Retro Puppetmaster (1999),3.1019332104952326,1.6666666666666667,6
Sci-Fi,3687,Light Years (1988),3.148366057176254,2.0,2
Sci-Fi,3696,Night of the Creeps (1986),2.9675349049269806,2.5538461538461537,65
Sci-Fi,3697,Predator 2 (1990),2.9197362206551,2.8678071539657854,643
Sci-Fi,3698,"Running Man, The (1987)",3.193388586478433,3.1986301369863015,730
Sci-Fi,3699,Starman (1984),3.421053462427895,3.461271676300578,865
Sci-Fi,3700,"Brother from Another Planet, The (1984)",3.4357971620165526,3.5853658536585367,246
Sci-Fi,3701,Alien Nation (1988),3.2116789310786293,3.2242063492063493,504
Sci-Fi,3702,Mad Max (1979),3.6077159034029314,3.6641651031894935,1066
Sci-Fi,3703,Mad Max 2 (a.k.a. The Road Warrior) (1981),3.614935483666943,3.6740812379110253,1034
Sci-Fi,3704,Mad Max Beyond Thunderdome (1985),3.1660542143243857,3.1662049861495847,722
Sci-Fi,3745,Titan A.E. (2000),3.337517907437143,3.3813084112149534,535
